ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,   COORD-COOR1,   COORD-COOR2,   COORD-COOR3,          U-U1,       S-Mises
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         16241,   7.07107E-03,   7.07107E-03,       1.23750,NA,NA,"",  10.00000E-03,            0.,       1.23750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         16439,   5.87785E-03,   8.09017E-03,          1.25,NA,NA,"",  10.00000E-03,   867.362E-21,          1.25,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         16405,   7.07107E-03,   7.07107E-03,          1.25,NA,NA,"",  10.00000E-03,            0.,          1.25,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         16569,   7.07107E-03,   7.07107E-03,       1.26250,NA,NA,"",  10.00000E-03,            0.,       1.26250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         16603,   5.87785E-03,   8.09017E-03,       1.26250,NA,NA,"",  10.00000E-03,   867.362E-21,       1.26250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         16767,   5.87785E-03,   8.09017E-03,       1.27500,NA,NA,"",  10.00000E-03,   867.362E-21,       1.27500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         16733,   7.07107E-03,   7.07107E-03,       1.27500,NA,NA,"",  10.00000E-03,            0.,       1.27500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         16931,   5.87785E-03,   8.09017E-03,       1.28750,NA,NA,"",  10.00000E-03,   867.362E-21,       1.28750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         16897,   7.07107E-03,   7.07107E-03,       1.28750,NA,NA,"",  10.00000E-03,            0.,       1.28750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17095,   5.87785E-03,   8.09017E-03,       1.30000,NA,NA,"",  10.00000E-03,   867.362E-21,       1.30000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17061,   7.07107E-03,   7.07107E-03,       1.30000,NA,NA,"",  10.00000E-03,            0.,       1.30000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17259,   5.87785E-03,   8.09017E-03,        1.3125,NA,NA,"",  10.00000E-03,   867.362E-21,        1.3125,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17225,   7.07107E-03,   7.07107E-03,        1.3125,NA,NA,"",  10.00000E-03,            0.,        1.3125,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17389,   7.07107E-03,   7.07107E-03,       1.32500,NA,NA,"",  10.00000E-03,            0.,       1.32500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17423,   5.87785E-03,   8.09017E-03,       1.32500,NA,NA,"",  10.00000E-03,   867.362E-21,       1.32500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17587,   5.87785E-03,   8.09017E-03,       1.33750,NA,NA,"",  10.00000E-03,   867.362E-21,       1.33750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17553,   7.07107E-03,   7.07107E-03,       1.33750,NA,NA,"",  10.00000E-03,            0.,       1.33750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17751,   5.87785E-03,   8.09017E-03,       1.35000,NA,NA,"",  10.00000E-03,   867.362E-21,       1.35000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17717,   7.07107E-03,   7.07107E-03,       1.35000,NA,NA,"",  10.00000E-03,            0.,       1.35000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17915,   5.87785E-03,   8.09017E-03,       1.36250,NA,NA,"",  10.00000E-03,   867.362E-21,       1.36250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         17881,   7.07107E-03,   7.07107E-03,       1.36250,NA,NA,"",  10.00000E-03,            0.,       1.36250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18079,   5.87785E-03,   8.09017E-03,         1.375,NA,NA,"",  10.00000E-03,   867.362E-21,         1.375,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18045,   7.07107E-03,   7.07107E-03,         1.375,NA,NA,"",  10.00000E-03,            0.,         1.375,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18209,   7.07107E-03,   7.07107E-03,       1.38750,NA,NA,"",  10.00000E-03,            0.,       1.38750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18243,   5.87785E-03,   8.09017E-03,       1.38750,NA,NA,"",  10.00000E-03,   867.362E-21,       1.38750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18407,   5.87785E-03,   8.09017E-03,       1.40000,NA,NA,"",  10.00000E-03,   867.362E-21,       1.40000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18373,   7.07107E-03,   7.07107E-03,       1.40000,NA,NA,"",  10.00000E-03,            0.,       1.40000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18571,   5.87785E-03,   8.09017E-03,       1.41250,NA,NA,"",  10.00000E-03,   867.362E-21,       1.41250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18537,   7.07107E-03,   7.07107E-03,       1.41250,NA,NA,"",  10.00000E-03,            0.,       1.41250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18735,   5.87785E-03,   8.09017E-03,       1.42500,NA,NA,"",  10.00000E-03,   867.362E-21,       1.42500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18701,   7.07107E-03,   7.07107E-03,       1.42500,NA,NA,"",  10.00000E-03,            0.,       1.42500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18899,   5.87785E-03,   8.09017E-03,        1.4375,NA,NA,"",  10.00000E-03,   867.362E-21,        1.4375,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         18865,   7.07107E-03,   7.07107E-03,        1.4375,NA,NA,"",  10.00000E-03,            0.,        1.4375,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19029,   7.07107E-03,   7.07107E-03,       1.45000,NA,NA,"",  10.00000E-03,            0.,       1.45000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19063,   5.87785E-03,   8.09017E-03,       1.45000,NA,NA,"",  10.00000E-03,   867.362E-21,       1.45000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19227,   5.87785E-03,   8.09017E-03,       1.46250,NA,NA,"",  10.00000E-03,   867.362E-21,       1.46250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19193,   7.07107E-03,   7.07107E-03,       1.46250,NA,NA,"",  10.00000E-03,            0.,       1.46250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19391,   5.87785E-03,   8.09017E-03,       1.47500,NA,NA,"",  10.00000E-03,   867.362E-21,       1.47500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19357,   7.07107E-03,   7.07107E-03,       1.47500,NA,NA,"",  10.00000E-03,            0.,       1.47500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19555,   5.87785E-03,   8.09017E-03,       1.48750,NA,NA,"",  10.00000E-03,   867.362E-21,       1.48750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19521,   7.07107E-03,   7.07107E-03,       1.48750,NA,NA,"",  10.00000E-03,            0.,       1.48750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19719,   5.87785E-03,   8.09017E-03,           1.5,NA,NA,"",  10.00000E-03,   867.362E-21,           1.5,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19685,   7.07107E-03,   7.07107E-03,           1.5,NA,NA,"",  10.00000E-03,            0.,           1.5,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19849,   7.07107E-03,   7.07107E-03,       1.51250,NA,NA,"",  10.00000E-03,            0.,       1.51250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         19883,   5.87785E-03,   8.09017E-03,       1.51250,NA,NA,"",  10.00000E-03,   867.362E-21,       1.51250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         20047,   5.87785E-03,   8.09017E-03,       1.52500,NA,NA,"",  10.00000E-03,   867.362E-21,       1.52500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         20013,   7.07107E-03,   7.07107E-03,       1.52500,NA,NA,"",  10.00000E-03,            0.,       1.52500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         20211,   5.87785E-03,   8.09017E-03,       1.53750,NA,NA,"",  10.00000E-03,   867.362E-21,       1.53750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         20177,   7.07107E-03,   7.07107E-03,       1.53750,NA,NA,"",  10.00000E-03,            0.,       1.53750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         20375,   5.87785E-03,   8.09017E-03,       1.55000,NA,NA,"",  10.00000E-03,   867.362E-21,       1.55000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         20341,   7.07107E-03,   7.07107E-03,       1.55000,NA,NA,"",  10.00000E-03,            0.,       1.55000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         20539,   5.87785E-03,   8.09017E-03,        1.5625,NA,NA,"",  10.00000E-03,   867.362E-21,        1.5625,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         20505,   7.07107E-03,   7.07107E-03,        1.5625,NA,NA,"",  10.00000E-03,            0.,        1.5625,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         20669,   7.07107E-03,   7.07107E-03,       1.57500,NA,NA,"",  10.00000E-03,            0.,       1.57500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         20703,   5.87785E-03,   8.09017E-03,       1.57500,NA,NA,"",  10.00000E-03,   867.362E-21,       1.57500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         20867,   5.87785E-03,   8.09017E-03,       1.58750,NA,NA,"",  10.00000E-03,   867.362E-21,       1.58750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         20833,   7.07107E-03,   7.07107E-03,       1.58750,NA,NA,"",  10.00000E-03,            0.,       1.58750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         21031,   5.87785E-03,   8.09017E-03,       1.60000,NA,NA,"",  10.00000E-03,   867.362E-21,       1.60000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         20997,   7.07107E-03,   7.07107E-03,       1.60000,NA,NA,"",  10.00000E-03,            0.,       1.60000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         21195,   5.87785E-03,   8.09017E-03,       1.61250,NA,NA,"",  10.00000E-03,   867.362E-21,       1.61250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         21161,   7.07107E-03,   7.07107E-03,       1.61250,NA,NA,"",  10.00000E-03,            0.,       1.61250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         21359,   5.87785E-03,   8.09017E-03,         1.625,NA,NA,"",  10.00000E-03,   867.362E-21,         1.625,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         21325,   7.07107E-03,   7.07107E-03,         1.625,NA,NA,"",  10.00000E-03,            0.,         1.625,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         21489,   7.07107E-03,   7.07107E-03,       1.63750,NA,NA,"",  10.00000E-03,            0.,       1.63750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         21523,   5.87785E-03,   8.09017E-03,       1.63750,NA,NA,"",  10.00000E-03,   867.362E-21,       1.63750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         21687,   5.87785E-03,   8.09017E-03,       1.65000,NA,NA,"",  10.00000E-03,   867.362E-21,       1.65000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         21653,   7.07107E-03,   7.07107E-03,       1.65000,NA,NA,"",  10.00000E-03,            0.,       1.65000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         21851,   5.87785E-03,   8.09017E-03,       1.66250,NA,NA,"",  10.00000E-03,   867.362E-21,       1.66250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         21817,   7.07107E-03,   7.07107E-03,       1.66250,NA,NA,"",  10.00000E-03,            0.,       1.66250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         22015,   5.87785E-03,   8.09017E-03,       1.67500,NA,NA,"",  10.00000E-03,   867.362E-21,       1.67500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         21981,   7.07107E-03,   7.07107E-03,       1.67500,NA,NA,"",  10.00000E-03,            0.,       1.67500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         22179,   5.87785E-03,   8.09017E-03,        1.6875,NA,NA,"",  10.00000E-03,   867.362E-21,        1.6875,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         22145,   7.07107E-03,   7.07107E-03,        1.6875,NA,NA,"",  10.00000E-03,            0.,        1.6875,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         22309,   7.07107E-03,   7.07107E-03,       1.70000,NA,NA,"",  10.00000E-03,            0.,       1.70000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         22343,   5.87785E-03,   8.09017E-03,       1.70000,NA,NA,"",  10.00000E-03,   867.362E-21,       1.70000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         22507,   5.87785E-03,   8.09017E-03,       1.71250,NA,NA,"",  10.00000E-03,   867.362E-21,       1.71250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         22473,   7.07107E-03,   7.07107E-03,       1.71250,NA,NA,"",  10.00000E-03,            0.,       1.71250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         22671,   5.87785E-03,   8.09017E-03,       1.72500,NA,NA,"",  10.00000E-03,   867.362E-21,       1.72500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         22637,   7.07107E-03,   7.07107E-03,       1.72500,NA,NA,"",  10.00000E-03,            0.,       1.72500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         22835,   5.87785E-03,   8.09017E-03,       1.73750,NA,NA,"",  10.00000E-03,   867.362E-21,       1.73750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         22801,   7.07107E-03,   7.07107E-03,       1.73750,NA,NA,"",  10.00000E-03,            0.,       1.73750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         22999,   5.87785E-03,   8.09017E-03,          1.75,NA,NA,"",  10.00000E-03,   867.362E-21,          1.75,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         22965,   7.07107E-03,   7.07107E-03,          1.75,NA,NA,"",  10.00000E-03,            0.,          1.75,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         23129,   7.07107E-03,   7.07107E-03,       1.76250,NA,NA,"",  10.00000E-03,            0.,       1.76250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         23163,   5.87785E-03,   8.09017E-03,       1.76250,NA,NA,"",  10.00000E-03,   867.362E-21,       1.76250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         23327,   5.87785E-03,   8.09017E-03,       1.77500,NA,NA,"",  10.00000E-03,   867.362E-21,       1.77500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         23293,   7.07107E-03,   7.07107E-03,       1.77500,NA,NA,"",  10.00000E-03,            0.,       1.77500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         23491,   5.87785E-03,   8.09017E-03,       1.78750,NA,NA,"",  10.00000E-03,   867.362E-21,       1.78750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         23457,   7.07107E-03,   7.07107E-03,       1.78750,NA,NA,"",  10.00000E-03,            0.,       1.78750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         23655,   5.87785E-03,   8.09017E-03,       1.80000,NA,NA,"",  10.00000E-03,   867.362E-21,       1.80000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         23621,   7.07107E-03,   7.07107E-03,       1.80000,NA,NA,"",  10.00000E-03,            0.,       1.80000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         23819,   5.87785E-03,   8.09017E-03,        1.8125,NA,NA,"",  10.00000E-03,   867.362E-21,        1.8125,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         23785,   7.07107E-03,   7.07107E-03,        1.8125,NA,NA,"",  10.00000E-03,            0.,        1.8125,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         23949,   7.07107E-03,   7.07107E-03,       1.82500,NA,NA,"",  10.00000E-03,            0.,       1.82500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         23983,   5.87785E-03,   8.09017E-03,       1.82500,NA,NA,"",  10.00000E-03,   867.362E-21,       1.82500,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         24147,   5.87785E-03,   8.09017E-03,       1.83750,NA,NA,"",  10.00000E-03,   867.362E-21,       1.83750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         24113,   7.07107E-03,   7.07107E-03,       1.83750,NA,NA,"",  10.00000E-03,            0.,       1.83750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         24311,   5.87785E-03,   8.09017E-03,       1.85000,NA,NA,"",  10.00000E-03,   867.362E-21,       1.85000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         24277,   7.07107E-03,   7.07107E-03,       1.85000,NA,NA,"",  10.00000E-03,            0.,       1.85000,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         24475,   5.87785E-03,   8.09017E-03,       1.86250,NA,NA,"",  10.00000E-03,   867.362E-21,       1.86250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         24441,   7.07107E-03,   7.07107E-03,       1.86250,NA,NA,"",  10.00000E-03,            0.,       1.86250,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         24639,   5.87785E-03,   8.09017E-03,         1.875,NA,NA,"",  10.00000E-03,   867.362E-21,         1.875,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         24605,   7.07107E-03,   7.07107E-03,         1.875,NA,NA,"",  10.00000E-03,            0.,         1.875,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         24769,   7.07107E-03,   7.07107E-03,       1.88750,NA,NA,"",  10.00000E-03,            0.,       1.88750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         24803,   5.87785E-03,   8.09017E-03,       1.88750,NA,NA,"",  10.00000E-03,   867.362E-21,       1.88750,            0.,            0.
C:/ALETube/PressureUpdate/LargeStep/DeformErode/JobErode.odb,Step-1,Increment      1: Step Time =,    10.00,"TUBE-1",         24967,   5.87785E-03,   8.09017E-03,       1.90000,NA,NA,"",  10.00000E-03,   867.362E-21,       1.90000,            0.,            0.
